t,u,theta,phi
4.48,-0.1852198,-0.2315247,-0.08725715
4.49,-0.208876,-0.261095,-0.09698176
4.5,-0.2288273,-0.2860341,-0.1164312
4.51,-0.2325266,-0.2906583,-0.1310184
4.52,-0.2283665,-0.2854581,-0.1456056
4.53,-0.2355694,-0.2944617,-0.1553302
4.54,-0.2520104,-0.3150131,-0.1699173
4.55,-0.2625825,-0.3282281,-0.1893668
4.56,-0.254888,-0.31861,-0.2039537
4.57,-0.2482406,-0.3103007,-0.2136786
4.58,-0.2490641,-0.3113302,-0.2185409
4.59,-0.2548214,-0.3185267,-0.2282658
4.6,-0.2582174,-0.3227718,-0.2428527
4.61,-0.2532345,-0.3165432,-0.2525775
4.62,-0.2481184,-0.310148,-0.2574399
4.63,-0.2447487,-0.3059358,-0.2623022
4.64,-0.2422535,-0.3028169,-0.2671645
4.65,-0.2382816,-0.2978519,-0.272027
4.66,-0.2311489,-0.2889361,-0.2768893
4.67,-0.2243682,-0.2804602,-0.2817516
4.68,-0.2157909,-0.2697386,-0.2817516
4.69,-0.2044635,-0.2555793,-0.2866142
4.7,-0.192418,-0.2405225,-0.2866142
4.71,-0.184283,-0.2303538,-0.2866142
4.72,-0.1755043,-0.2193803,-0.2866142
4.73,-0.1623349,-0.2029187,-0.2866142
4.74,-0.1475926,-0.1844908,-0.2866142
4.75,-0.1318505,-0.1648131,-0.2817516
4.76,-0.1157858,-0.1447323,-0.2768893
4.77,-0.1005236,-0.1256545,-0.272027
4.78,-0.08431547,-0.1053943,-0.2623022
4.79,-0.06776884,-0.08471105,-0.2525775
4.8,-0.05272998,-0.06591248,-0.2331278
4.81,-0.04014621,-0.05018276,-0.2185409
4.82,-0.03157613,-0.03947017,-0.2039537
4.83,-0.02513717,-0.03142146,-0.1893668
4.84,-0.01565724,-0.01957155,-0.165055
4.85,-0.007194094,-0.008992617,-0.1456056
4.86,-0.000944406,-0.001180507,-0.1261559
4.87,0.005175935,0.006469918,-0.1115689
4.88,0.01122178,0.01402722,-0.09211922
4.89,0.01974707,0.02468384,-0.07266998
4.9,0.02271937,0.02839921,-0.05322051
4.91,0.02312275,0.02890344,-0.04349566
4.92,0.03496808,0.0437101,-0.0337708
4.93,0.0581165,0.07264563,-0.01918387
4.94,0.07214608,0.09018259,-0.00459671
4.95,0.07051944,0.08814929,0.005127907
4.96,0.07497878,0.09372347,0.009990215
4.97,0.09752308,0.1219038,0.01485276
4.98,0.1257738,0.1572172,0.034302
4.99,0.1416482,0.1770603,0.03916454
5,0.1434188,0.1792734,0.05375171
5.01,0.1492932,0.1866165,0.05375171
5.02,0.1681457,0.2101821,0.06833863
5.03,0.1868274,0.2335342,0.07806349
5.04,0.1990702,0.2488377,0.09265041
5.05,0.2034467,0.2543084,0.1072376
5.06,0.1999564,0.2499454,0.1218247
5.07,0.198203,0.2477537,0.126687
5.08,0.2056352,0.257044,0.1364119
5.09,0.2194589,0.2743236,0.1558614
5.1,0.2225039,0.2781298,0.1704483
5.11,0.2112466,0.2640583,0.1850355
5.12,0.1998404,0.2498004,0.1898978
5.13,0.1955081,0.2443851,0.1947603
5.14,0.1984712,0.248089,0.2044849
5.15,0.2044031,0.2555039,0.2093472
5.16,0.2039109,0.2548887,0.2142096
5.17,0.1974744,0.246843,0.2190721
5.18,0.1903098,0.2378873,0.2190721
5.19,0.1869852,0.2337315,0.2190721
5.2,0.1872208,0.234026,0.2190721
5.21,0.1864344,0.233043,0.2190721
5.22,0.179148,0.2239349,0.2190721
5.23,0.170091,0.2126137,0.2239344
5.24,0.1621888,0.202736,0.2190721
5.25,0.1556375,0.1945469,0.2239344
5.26,0.148017,0.1850212,0.2190721
5.27,0.138551,0.1731888,0.2190721
5.28,0.1271013,0.1588766,0.2190721
5.29,0.1127381,0.1409227,0.2190721
5.3,0.09694319,0.121179,0.2142096
5.31,0.08439615,0.1054952,0.2093472
5.32,0.07390476,0.09238095,0.1996224
5.33,0.05988003,0.07485003,0.1898978
5.34,0.04780596,0.05975745,0.1801732
5.35,0.03594885,0.04493606,0.1704483
5.36,0.02961826,0.03702283,0.1509988
5.37,0.02665331,0.03331664,0.1315494
5.38,0.02257291,0.02821613,0.1218247
5.39,0.01945896,0.0243237,0.1072376
5.4,0.01686083,0.02107604,0.1023753
5.41,0.009165284,0.01145661,0.08778811
5.42,-0.003247369,-0.004059211,0.06833863
5.43,-0.01028811,-0.01286014,0.05861378
5.44,-0.009941,-0.01242625,0.0488894
5.45,-0.01132071,-0.01415089,0.03916454
5.46,-0.01855454,-0.02319318,0.03916454
5.47,-0.03252566,-0.04065708,0.034302
5.48,-0.04806099,-0.06007624,0.01971507
5.49,-0.06101546,-0.07626932,0.01485276
5.5,-0.0725024,-0.090628,0.005127907
5.51,-0.08351947,-0.1043993,0.0002653599
5.52,-0.09292667,-0.1161583,-0.009459019
5.53,-0.1023759,-0.1279699,-0.01918387
5.54,-0.1124129,-0.1405162,-0.02890873
5.55,-0.1199292,-0.1499115,-0.03863335
5.56,-0.1241386,-0.1551733,-0.04349566
5.57,-0.1295696,-0.1619621,-0.05322051
5.58,-0.1366538,-0.1708173,-0.06294513
5.59,-0.1430175,-0.1787718,-0.07753229
5.6,-0.1418422,-0.1773027,-0.08725715
5.61,-0.136942,-0.1711776,-0.09211922
5.62,-0.1384232,-0.173029,-0.1018441
5.63,-0.1444171,-0.1805214,-0.1164312
5.64,-0.1432454,-0.1790567,-0.1212935
5.65,-0.1356845,-0.1696056,-0.1310184
5.66,-0.1290826,-0.1613533,-0.1407433
5.67,-0.127414,-0.1592675,-0.1456056
5.68,-0.129042,-0.1613024,-0.1456056
5.69,-0.1265671,-0.1582089,-0.1504676
