t,u,theta,phi
4.45,0.00981214,0.01635357,-0.1055133
4.46,0.01785733,0.02976221,-0.100651
4.47,0.0265763,0.04429384,-0.07633901
4.48,0.03355523,0.05592538,-0.06661439
4.49,0.03521693,0.05869489,-0.05202699
4.5,0.03311086,0.05518476,-0.04230261
4.51,0.03680025,0.06133376,-0.03257775
4.52,0.04234837,0.07058061,-0.01799083
4.53,0.03794322,0.0632387,-0.003403425
4.54,0.03383993,0.05639989,0.00632143
4.55,0.03819231,0.06365384,0.001458883
4.56,0.04925777,0.08209627,0.01604581
4.57,0.0550977,0.09182949,0.02577066
4.58,0.05427113,0.09045188,0.03063321
4.59,0.05423525,0.09039208,0.03063321
4.6,0.06166356,0.1027726,0.03063321
4.61,0.07240281,0.1206713,0.04522014
4.62,0.07616662,0.1269444,0.04522014
4.63,0.07687419,0.1281236,0.03549552
4.64,0.08176427,0.1362738,0.04035759
4.65,0.09086159,0.151436,0.04522014
4.66,0.09857966,0.1642994,0.04522014
4.67,0.09926746,0.1654458,0.05008245
4.68,0.09864426,0.1644071,0.05008245
4.69,0.1013599,0.1689331,0.05494499
4.7,0.1059524,0.1765873,0.05008245
4.71,0.1083439,0.1805732,0.07439423
4.72,0.1062303,0.1770506,0.07439423
4.73,0.1022552,0.1704253,0.07925677
4.74,0.09941328,0.1656888,0.07925677
4.75,0.09721323,0.162022,0.08898163
4.76,0.09051985,0.1508664,0.09870601
4.77,0.0826868,0.1378113,0.08898163
4.78,0.07765316,0.1294219,0.09384394
4.79,0.07454297,0.1242383,0.09384394
4.8,0.07119881,0.1186647,0.09870601
4.81,0.06664134,0.1110689,0.09870601
4.82,0.06124935,0.1020822,0.09870601
4.83,0.05676581,0.09460967,0.09870601
4.84,0.05339095,0.08898491,0.09870601
4.85,0.04815743,0.08026239,0.09384394
4.86,0.04233767,0.07056279,0.1035686
4.87,0.03667985,0.06113308,0.1035686
4.88,0.03002286,0.05003809,0.09870601
4.89,0.02281698,0.03802829,0.09384394
4.9,0.0158974,0.02649566,0.09384394
4.91,0.009606677,0.01601113,0.09384394
4.92,0.003997957,0.006663262,0.08411908
4.93,-0.0016269,-0.0027115,0.08898163
4.94,-0.005454841,-0.009091401,0.07925677
4.95,-0.008556671,-0.01426112,0.06953192
4.96,-0.01198441,-0.01997402,0.05494499
4.97,-0.01537251,-0.02562086,0.04522014
4.98,-0.01965839,-0.03276398,0.03549552
4.99,-0.02005514,-0.03342523,0.02090836
5,-0.01675892,-0.02793153,0.01604581
5.01,-0.01480666,-0.02467776,0.00632143
5.02,-0.02032813,-0.03388022,0.001458883
5.03,-0.02363203,-0.03938672,-0.01312828
5.04,-0.02137467,-0.03562445,-0.02771521
5.05,-0.01777662,-0.0296277,-0.03257775
5.06,-0.02091306,-0.03485509,-0.03744006
5.07,-0.02842035,-0.04736725,-0.03744006
5.08,-0.03014586,-0.05024311,-0.05202699
5.09,-0.02880169,-0.04800281,-0.05202699
5.1,-0.03318786,-0.05531309,-0.05202699
5.11,-0.04192524,-0.0698754,-0.05688953
5.12,-0.04732026,-0.07886709,-0.05688953
5.13,-0.04878516,-0.0813086,-0.05202699
5.14,-0.05037339,-0.08395565,-0.05202699
5.15,-0.05622939,-0.09371565,-0.06175184
5.16,-0.06292301,-0.1048717,-0.06175184
5.17,-0.06546596,-0.1091099,-0.06661439
5.18,-0.06509185,-0.1084864,-0.0714767
5.19,-0.06731717,-0.1121953,-0.06661439
5.2,-0.07056886,-0.1176148,-0.0714767
5.21,-0.07221472,-0.1203579,-0.0714767
5.22,-0.07194462,-0.1199077,-0.07633901
5.23,-0.06983026,-0.1163838,-0.08120131
5.24,-0.06712192,-0.1118699,-0.07633901
5.25,-0.06589562,-0.109826,-0.08120131
5.26,-0.06575165,-0.1095861,-0.09092617
5.27,-0.06416579,-0.106943,-0.08606362
5.28,-0.06097865,-0.1016311,-0.09092617
5.29,-0.05689598,-0.09482662,-0.09092617
5.3,-0.05384882,-0.08974803,-0.09092617
5.31,-0.05300522,-0.08834203,-0.09092617
5.32,-0.05095982,-0.08493304,-0.100651
5.33,-0.04783812,-0.0797302,-0.09092617
5.34,-0.04469613,-0.07449354,-0.08606362
5.35,-0.04090714,-0.06817856,-0.1055133
5.36,-0.03708854,-0.06181423,-0.09578848
5.37,-0.03345553,-0.05575921,-0.1055133
5.38,-0.02932057,-0.04886761,-0.08606362
5.39,-0.02489782,-0.04149636,-0.09092617
5.4,-0.02060541,-0.03434234,-0.09578848
5.41,-0.01597889,-0.02663149,-0.09578848
5.42,-0.01116174,-0.0186029,-0.09578848
5.43,-0.006387831,-0.01064638,-0.09092617
5.44,-0.001532614,-0.002554356,-0.09578848
5.45,0.003587686,0.005979476,-0.09578848
5.46,0.00969187,0.01615312,-0.09092617
5.47,0.01619469,0.02699115,-0.08606362
5.48,0.02126322,0.0354387,-0.07633901
5.49,0.02423299,0.04038831,-0.08120131
5.5,0.026746,0.04457666,-0.07633901
5.51,0.03028099,0.05046832,-0.0714767
5.52,0.03126319,0.05210532,-0.05688953
5.53,0.03034383,0.05057305,-0.05202699
5.54,0.03290501,0.05484168,-0.04716492
5.55,0.03530519,0.05884198,-0.03744006
5.56,0.0348032,0.05800534,-0.02771521
5.57,0.02844409,0.04740681,-0.008265972
5.58,0.02579602,0.04299336,-0.01312828
5.59,0.02594186,0.04323643,-0.003403425
5.6,0.02313566,0.03855943,0.01604581
5.61,0.01408685,0.02347809,0.0111835
5.62,0.01027778,0.01712963,0.02090836
5.63,0.01672697,0.02787829,0.03063321
5.64,0.02040775,0.03401292,0.03063321
