t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,phi_p_sim
11.25,-0.2494868,-0.2491126,-1.330016,-0.9947985,-0.2373827,-0.2357129,0,0.1069259
11.26,-0.2589092,-0.2584285,-1.174135,-0.8280296,-0.2373827,-0.2357204,0,0.1061141
11.27,-0.2665954,-0.2661537,-0.992674,-0.6587541,-0.2373827,-0.235726,0,0.1056823
11.28,-0.2725577,-0.2721254,-0.8213387,-0.4851955,-0.2373827,-0.2357329,0,0.1053328
11.29,-0.2768759,-0.2763352,-0.6444075,-0.3089961,-0.2373827,-0.2357384,0,0.1050806
11.3,-0.2792435,-0.2788766,-0.4450936,-0.1333832,-0.2373827,-0.2357385,0,0.1050452
11.31,-0.2798768,-0.2794847,-0.2644321,0.04588529,-0.2422447,-0.235745,-0.486207,0.1047999
11.32,-0.2787831,-0.2777133,-0.08350403,0.2556854,-0.2373827,-0.238967,0.486207,0.1108139
11.33,-0.275931,-0.2755498,0.09795693,0.3930974,-0.2373827,-0.2367229,0,0.1131419
11.34,-0.2712134,-0.271041,0.2967379,0.5604162,-0.2373827,-0.2359964,0,0.1115773
11.35,-0.2648797,-0.264573,0.4747348,0.7334947,-0.2373827,-0.2357804,0,0.1094472
11.36,-0.256834,-0.2564984,0.6513995,0.9003593,-0.2422447,-0.2357234,-0.486207,0.1078841
11.37,-0.2470982,-0.2461919,0.839522,1.092625,-0.2373827,-0.2389358,0.486207,0.1129036
11.38,-0.2358442,-0.2355907,1.002597,1.20915,-0.2373827,-0.2367007,0,0.1143817
11.39,-0.2230958,-0.2229164,1.161675,1.34957,-0.2373827,-0.2359832,0,0.1122701
11.4,-0.2090168,-0.2087102,1.313026,1.4882,-0.2373827,-0.23577,0,0.1099328
11.41,-0.1934596,-0.1932596,1.471571,1.616112,-0.2373827,-0.2357159,0,0.108217
11.42,-0.1767202,-0.1764687,1.606401,1.735698,-0.2373827,-0.2357166,0,0.1068103
11.43,-0.1105239,-0.1585859,6.719247,1.842893,-0.2373827,-0.235727,0,0.1058804
11.44,-0.0930615,-0.09260761,1.855543,2.824191,-0.2422447,-0.2374534,-0.486207,0.04392295
11.45,-0.07468174,-0.06399723,1.957865,2.871425,-0.2373827,-0.2400389,0.486207,0.06956617
11.46,-0.05561848,-0.04590317,2.048462,2.665533,-0.2373827,-0.2370814,0,0.09725282
11.47,-0.03578766,-0.02854567,2.125736,2.499031,-0.2373827,-0.2359169,0,0.1125449
11.48,-0.03668861,-0.01032062,-0.005164057,2.381659,-0.2373827,-0.2354953,0,0.1190208
11.49,-0.01542813,-0.01189918,2.247776,1.90807,-0.2373827,-0.234624,0,0.1474378
11.5,0.006018361,0.004200088,2.284815,1.871379,-0.2373827,-0.2349093,0,0.1376689
11.51,0.02751378,0.02504301,2.306665,1.918324,-0.2373827,-0.2352751,0,0.1242633
11.52,0.04905932,0.04686098,2.315724,1.957813,-0.2373827,-0.2355314,0,0.1143241
11.53,0.07034031,0.06869406,2.30853,1.974071,-0.2373827,-0.2356897,0,0.107899
11.54,0.09121284,0.09005486,2.29041,1.963766,-0.2373827,-0.2357763,0,0.104215
11.55,0.1116214,0.1107544,2.252573,1.92978,-0.2373827,-0.2358185,0,0.1023163
11.56,0.1313656,0.1307584,2.203277,1.877084,-0.2373827,-0.2358381,0,0.1013851
11.57,0.15052,0.1499165,2.141991,1.80722,-0.2373827,-0.2358432,0,0.1010757
11.58,0.1687606,0.1683119,2.067914,1.725779,-0.2373827,-0.2358473,0,0.1008666
11.59,0.1860297,0.1856842,1.970922,1.630566,-0.2373827,-0.2358449,0,0.1009193
11.6,0.2022173,0.2019503,1.869666,1.523361,-0.2373827,-0.23584,0,0.1010852
11.61,0.2171749,0.2170183,1.757219,1.405421,-0.2373827,-0.2358342,0,0.1012971
11.62,0.2308454,0.2307537,1.624787,1.276989,-0.2373827,-0.2358267,0,0.1015812
11.63,0.2431009,0.2431002,1.492622,1.139815,-0.2422447,-0.2358195,-0.486207,0.1018568
11.64,0.2539793,0.2545601,1.350331,1.02617,-0.2373827,-0.2390302,0.486207,0.1083091
11.65,0.2634361,0.2632433,1.204043,0.8381254,-0.2373827,-0.2367821,0,0.1108137
11.66,0.2712217,0.2710807,1.031908,0.6796184,-0.2373827,-0.2360559,0,0.1092619
11.67,0.277387,0.2773548,0.8717639,0.5220572,-0.2373827,-0.2358306,0,0.1074719
11.68,0.2820148,0.2819561,0.7062908,0.3610774,-0.2373827,-0.2357686,0,0.1061077
11.69,0.2848344,0.284966,0.5184348,0.1989418,-0.2373827,-0.2357609,0,0.1050433
11.7,0.285879,0.2861596,0.3449676,0.03227528,-0.2373827,-0.2357607,0,0.1045231
11.71,0.2853421,0.2855369,0.1701683,-0.1369507,-0.2373827,-0.2357597,0,0.1043437
11.72,0.2831176,0.2833075,-0.005164057,-0.3032046,-0.2373827,-0.235764,0,0.1041068
11.73,0.2790183,0.2794263,-0.197017,-0.4670528,-0.2373827,-0.2357676,0,0.1039373
11.74,0.2732951,0.2737055,-0.3688853,-0.6315613,-0.2373827,-0.2357624,0,0.1040977
11.75,0.2660952,0.2663558,-0.538089,-0.7914823,-0.2373827,-0.2357593,0,0.1042091
11.76,0.2574572,0.2575762,-0.7043616,-0.943075,-0.2373827,-0.2357627,0,0.1040946
11.77,0.2471296,0.2474454,-0.8802269,-1.085767,-0.2373827,-0.2357698,0,0.1038373
11.78,0.2354196,0.235726,-1.034775,-1.225052,-0.2373827,-0.2357673,0,0.1039122
11.79,0.2223288,0.2226596,-1.181596,-1.356028,-0.2373827,-0.2357662,0,0.1039507
11.8,0.2077845,0.2083004,-1.336944,-1.478559,-0.2373827,-0.2357646,0,0.1040079
11.81,0.1921258,0.1925803,-1.46831,-1.594834,-0.2422447,-0.2357571,-0.486207,0.1042815
11.82,0.1753644,0.1764181,-1.592748,-1.667589,-0.2373827,-0.2389731,0.486207,0.1105386
11.83,0.1575242,0.1579556,-1.706793,-1.798365,-0.2373827,-0.2367278,0,0.112933
11.84,0.1388707,0.1391561,-1.824037,-1.886029,-0.2373827,-0.235998,0,0.1114981
11.85,0.1194532,0.1197777,-1.914101,-1.95306,-0.2373827,-0.2357776,0,0.1095361
11.86,0.09937543,0.09977837,-1.995372,-2.007043,-0.2373827,-0.2357211,0,0.1079669
11.87,0.07870775,0.07923057,-2.068383,-2.049683,-0.2373827,-0.2357132,0,0.1068962
11.88,0.05775671,0.05820303,-2.121675,-2.081763,-0.2373827,-0.2357155,0,0.106282
11.89,0.03654787,0.0369934,-2.163244,-2.099427,-0.2373827,-0.2357242,0,0.1057524
11.9,0.01530273,0.01567181,-2.191755,-2.104077,-0.2373827,-0.2357316,0,0.1053855
11.91,-0.005989752,-0.005557112,-2.208009,-2.094285,-0.2373827,-0.2357398,0,0.1050363
11.92,-0.02712707,-0.02668578,-2.207476,-2.072769,-0.2373827,-0.2357432,0,0.1048782
11.93,-0.04797536,-0.04754287,-2.195486,-2.038571,-0.2373827,-0.2357453,0,0.1047809
11.94,-0.06837758,-0.06798515,-2.16804,-1.991592,-0.2373827,-0.2357472,0,0.104703
11.95,-0.08828969,-0.08785557,-2.124607,-1.931586,-0.2373827,-0.2357498,0,0.1045989
11.96,-0.1074973,-0.1071054,-2.072113,-1.8605,-0.2373827,-0.2357501,0,0.1045809
11.97,-0.1259456,-0.1255436,-2.007629,-1.777205,-0.2373827,-0.2357519,0,0.1045147
11.98,-0.1434431,-0.1431019,-1.921829,-1.683262,-0.2373827,-0.2357526,0,0.1044826
11.99,-0.1599089,-0.1596072,-1.831764,-1.577965,-0.2373827,-0.2357553,0,0.1043835
12,-0.1753667,-0.1749704,-1.731308,-1.462455,-0.2373827,-0.2357584,0,0.104266
12.01,-0.1895837,-0.1892236,-1.620726,-1.339968,-0.2373827,-0.2357571,0,0.104306
12.02,-0.2026345,-0.2021722,-1.488827,-1.208758,-0.2373827,-0.2357576,0,0.104287
12.03,-0.2142373,-0.2138683,-1.357994,-1.072254,-0.2373827,-0.2357543,0,0.1044039
12.04,-0.224428,-0.2240716,-1.220766,-0.92761,-0.2373827,-0.2357555,0,0.1043648
12.05,-0.2329893,-0.2327847,-1.062754,-0.7773537,-0.2373827,-0.2357567,0,0.1043224
12.06,-0.2400978,-0.2398206,-0.9116694,-0.6198872,-0.2373827,-0.2357628,0,0.104101
12.07,-0.2457007,-0.2453319,-0.7555224,-0.4604915,-0.2422447,-0.2357641,-0.486207,0.1040428
12.08,-0.2497203,-0.248711,-0.5956449,-0.2685466,-0.2373827,-0.2389805,0.486207,0.1102683
12.09,-0.2520466,-0.2518234,-0.4160492,-0.1449202,-0.2373827,-0.236734,0,0.112693
12.1,-0.2527069,-0.2526164,-0.2495101,0.01378709,-0.2373827,-0.2360094,0,0.1110706
12.11,-0.2517254,-0.2515944,-0.08243818,0.180154,-0.2422447,-0.2357919,-0.486207,0.1089981
12.12,-0.2489799,-0.2483137,0.0995557,0.377299,-0.2373827,-0.2389559,0.486207,0.1135042
12.13,-0.2447914,-0.2446271,0.2650289,0.5039466,-0.2373827,-0.2367107,0,0.1145232
12.14,-0.2390938,-0.238891,0.4273045,0.6559028,-0.2373827,-0.2359884,0,0.1122675
12.15,-0.2318903,-0.2315955,0.5863826,0.8082199,-0.2373827,-0.2357709,0,0.1099661
12.16,-0.2230519,-0.2228624,0.7579845,0.9546888,-0.2373827,-0.2357163,0,0.1082265
12.17,-0.2128987,-0.2125837,0.9098681,1.096837,-0.2373827,-0.235717,0,0.1068042
12.18,-0.2014098,-0.2010395,1.053225,1.229115,-0.2325201,-0.2357249,0.4862547,0.1059571
12.19,-0.1887358,-0.1888751,1.192851,1.320319,-0.2373827,-0.2325137,-0.4862547,0.09928597
12.2,-0.1746627,-0.1743019,1.337274,1.470117,-0.2373827,-0.2347613,0,0.09671789
12.21,-0.1595396,-0.1590708,1.459047,1.581268,-0.2373827,-0.2354976,0,0.09787691
12.22,-0.1434564,-0.142979,1.574426,1.674421,-0.2373827,-0.2357239,0,0.09960205
12.23,-0.1262298,-0.1260426,1.693268,1.755409,-0.2373827,-0.2357826,0,0.1010704
12.24,-0.1083021,-0.1080722,1.779868,1.830619,-0.2373827,-0.2357995,0,0.1018031
12.25,-0.08967039,-0.08944848,1.861939,1.893518,-0.2373827,-0.2357973,0,0.102394
12.26,-0.07068098,-0.07024467,1.93335,1.944839,-0.2373827,-0.2357918,0,0.1027998
12.27,-0.05111605,-0.05079488,1.997834,1.980199,-0.2373827,-0.235779,0,0.1033535
12.28,-0.03121491,-0.03093717,2.0434,2.005688,-0.2422447,-0.2357742,-0.486207,0.1035861
12.29,-0.01117514,-0.01023221,2.076707,2.051496,-0.2373827,-0.2389909,0.486207,0.1098397
12.3,0.0089616,0.009179383,2.099357,2.014578,-0.2373827,-0.2367435,0,0.1123161
12.31,0.0289844,0.02917578,2.106551,1.998736,-0.2373827,-0.2360159,0,0.1108066
12.32,0.04873574,0.04907426,2.102554,1.976907,-0.2373827,-0.2357927,0,0.1089459
12.33,0.06824422,0.0685774,2.083635,1.941673,-0.2373827,-0.2357305,0,0.1075823
12.34,0.08730739,0.08767973,2.049262,1.894917,-0.2373827,-0.235722,0,0.1065452
12.35,0.1057616,0.106217,2.004762,1.835768,-0.2373827,-0.2357267,0,0.1058517
12.36,0.123468,0.1240229,1.948805,1.763816,-0.2373827,-0.2357312,0,0.105471
12.37,0.140443,0.1409561,1.87313,1.679368,-0.2373827,-0.2357323,0,0.1053322
12.38,0.1565143,0.1570328,1.790527,1.585717,-0.2373827,-0.2357354,0,0.1051821
12.39,0.1716071,0.1721173,1.702327,1.482565,-0.2373827,-0.2357374,0,0.1050857
12.4,0.1855497,0.1861311,1.601338,1.370852,-0.2373827,-0.2357392,0,0.1050092
12.41,0.1983135,0.1989146,1.478499,1.249843,-0.2373827,-0.2357379,0,0.1050473
12.42,0.2097807,0.2104295,1.356992,1.121353,-0.2373827,-0.2357365,0,0.1050979
12.43,0.2200245,0.2205775,1.228291,0.9857029,-0.2373827,-0.2357339,0,0.1051928
12.44,0.2289439,0.2294314,1.093194,0.8464319,-0.2373827,-0.2357357,0,0.1051357
12.45,0.2363102,0.2369286,0.9391789,0.7037318,-0.2373827,-0.2357391,0,0.105014
12.46,0.2422659,0.2428475,0.7918252,0.5548317,-0.2422447,-0.2357365,-0.486207,0.1050974
12.47,0.2467116,0.247906,0.640741,0.4357587,-0.2373827,-0.238955,0.486207,0.1112562
12.48,0.2494829,0.2501214,0.4699385,0.2455623,-0.2373827,-0.2367108,0,0.1136008
12.49,0.2507782,0.2512767,0.3119263,0.08484229,-0.2373827,-0.2359794,0,0.1122162
12.5,0.2504983,0.2510551,0.1541805,-0.06719114,-0.2373827,-0.2357579,0,0.1102957
12.51,0.2486785,0.2492848,-0.005696982,-0.217804,-0.2373827,-0.2357,0,0.1087789
12.52,0.2451854,0.2459716,-0.179697,-0.3671712,-0.2373827,-0.2356922,0,0.1077073
12.53,0.2403777,0.2409994,-0.3369099,-0.5170558,-0.2373827,-0.2356924,0,0.1071687
12.54,0.2340079,0.2347034,-0.4914581,-0.6600561,-0.2373827,-0.2357029,0,0.1065788
12.55,0.2261345,0.2269229,-0.6566648,-0.7998653,-0.2373827,-0.2357087,0,0.1062656
12.56,0.2170164,0.2176767,-0.8026863,-0.9358329,-0.2373827,-0.23571,0,0.1061678
12.57,0.2065013,0.2072241,-0.9433784,-1.062935,-0.2373827,-0.2357158,0,0.1059373
12.58,0.1947784,0.1954709,-1.078208,-1.184048,-0.2373827,-0.2357174,0,0.1058595
12.59,0.181697,0.1825722,-1.218634,-1.296631,-0.2373827,-0.2357197,0,0.1057675
12.6,0.1676861,0.1684092,-1.338276,-1.403948,-0.2373827,-0.2357147,0,0.1059367
12.61,0.1524663,0.153366,-1.451789,-1.498988,-0.2373827,-0.235717,0,0.1058584
12.62,0.1364776,0.1372466,-1.557841,-1.58743,-0.2373827,-0.2357122,0,0.1060293
12.63,0.1195642,0.1204209,-1.661761,-1.662896,-0.2373827,-0.2357138,0,0.1059795
12.64,0.1019671,0.1028069,-1.743565,-1.729144,-0.2373827,-0.2357116,0,0.1060573
12.65,0.08389393,0.08460194,-1.817109,-1.783764,-0.2373827,-0.2357109,0,0.1060887
12.66,0.06525466,0.06603583,-1.884524,-1.824376,-0.2373827,-0.235715,0,0.1059427
12.67,0.04635412,0.04704912,-1.932487,-1.854689,-0.2373827,-0.235715,0,0.1059366
12.68,0.02720667,0.0279021,-1.968726,-1.871517,-0.2373827,-0.2357181,0,0.1058229
12.69,0.008036213,0.008645177,-1.99404,-1.876484,-0.2373827,-0.2357201,0,0.1057461
12.7,-0.01118277,-0.01051781,-2.008695,-1.867984,-0.2373827,-0.2357245,0,0.1055841
12.71,-0.03023088,-0.02959175,-2.008962,-1.848811,-0.2373827,-0.2357253,0,0.105545
12.72,-0.04897653,-0.04838982,-1.995639,-1.817527,-0.2373827,-0.2357268,0,0.1054854
12.73,-0.06749608,-0.06676596,-1.968726,-1.7739,-0.2373827,-0.2357296,0,0.1053782
12.74,-0.08538912,-0.08478916,-1.930888,-1.721882,-0.2373827,-0.2357264,0,0.1054873
12.75,-0.1026575,-0.1021089,-1.881326,-1.656622,-0.2373827,-0.235729,0,0.105396
12.76,-0.1192869,-0.1186727,-1.821372,-1.580178,-0.2373827,-0.2357325,0,0.1052689
12.77,-0.1351381,-0.1344853,-1.742766,-1.495249,-0.2373827,-0.2357324,0,0.1052658
12.78,-0.14994,-0.1494372,-1.659363,-1.401793,-0.2373827,-0.235731,0,0.1053124
12.79,-0.1638433,-0.1632618,-1.5677,-1.296916,-0.2373827,-0.2357355,0,0.1051537
12.8,-0.1765624,-0.1760722,-1.455786,-1.185673,-0.2373827,-0.2357355,0,0.1051458
12.81,-0.1881073,-0.1876416,-1.344404,-1.065543,-0.2373827,-0.2357388,0,0.1050244
12.82,-0.1984928,-0.1979505,-1.226895,-0.9386249,-0.2373827,-0.2357418,0,0.1049108
12.83,-0.2075211,-0.2070335,-1.101124,-0.8075879,-0.2373827,-0.235741,0,0.1049307
12.84,-0.2151394,-0.2147245,-0.9559022,-0.6707425,-0.2373827,-0.2357425,0,0.1048746
12.85,-0.2214179,-0.2209526,-0.8181411,-0.5286917,-0.2373827,-0.2357461,0,0.1047442
12.86,-0.2263352,-0.2257907,-0.6758502,-0.3846619,-0.2373827,-0.2357465,0,0.1047194
12.87,-0.2297688,-0.2292507,-0.5300952,-0.2400015,-0.2373827,-0.2357441,0,0.1048029
12.88,-0.2315962,-0.2312272,-0.3656878,-0.0935781,-0.2373827,-0.2357435,0,0.1048259
12.89,-0.2320144,-0.2315879,-0.2140706,0.05590297,-0.2373827,-0.2357484,0,0.1046524
12.9,-0.2310144,-0.2305096,-0.06218702,0.2035432,-0.2373827,-0.2357495,0,0.1046075
12.91,-0.2283255,-0.2280348,0.1051514,0.3481458,-0.2373827,-0.2357474,0,0.1046763
12.92,-0.2242725,-0.2239126,0.2538375,0.4942848,-0.2373827,-0.2357537,0,0.1044512
12.93,-0.2188734,-0.2184104,0.4011912,0.6355981,-0.2373827,-0.2357553,0,0.1043862
12.94,-0.2121388,-0.2116129,0.5469462,0.7707189,-0.2373827,-0.2357527,0,0.1044726
12.95,-0.2039047,-0.2035461,0.7028267,0.8996949,-0.2373827,-0.2357489,0,0.104611
12.96,-0.194485,-0.1940508,0.8397884,1.026027,-0.2373827,-0.2357524,0,0.1044926
12.97,-0.1838649,-0.1833959,0.9698222,1.14427,-0.2373827,-0.2357518,0,0.1045084
12.98,-0.1719314,-0.1716254,1.108916,1.254575,-0.2373827,-0.2357503,0,0.1045631
12.99,-0.1590239,-0.1586292,1.226159,1.359947,-0.2373827,-0.2357551,0,0.1043934
13,-0.1451403,-0.1447069,1.336475,1.454936,-0.2373827,-0.235755,0,0.1043909
13.01,-0.130344,-0.1299156,1.438263,1.540035,-0.2373827,-0.2357536,0,0.104438
13.02,-0.1146736,-0.114314,1.541384,1.61559,-0.2373827,-0.2357529,0,0.1044636
13.03,-0.09829886,-0.09793804,1.62452,1.682324,-0.2373827,-0.2357549,0,0.1043936
13.04,-0.08143013,-0.08094709,1.692202,1.738479,-0.2373827,-0.2357561,0,0.1043478
13.05,-0.06395259,-0.06356657,1.766012,1.781537,-0.2373827,-0.2357525,0,0.1044717
13.06,-0.04612536,-0.04571417,1.817439,1.815439,-0.2373827,-0.2357538,0,0.1044326
13.07,-0.02794383,-0.02760283,1.857942,1.837631,-0.2373827,-0.2357536,0,0.1044381
13.08,-0.009668664,-0.009257282,1.888052,1.849798,-0.2373827,-0.235756,0,0.1043528
13.09,0.008646038,0.009084044,1.906704,1.849234,-0.2373827,-0.235755,0,0.1043842
13.1,0.02678823,0.0273371,1.912566,1.836882,-0.2373827,-0.2357535,0,0.1044392
13.11,0.04474919,0.04530229,1.905105,1.811333,-0.2373827,-0.2357486,0,0.1046172
13.12,0.06242048,0.06295305,1.887519,1.77486,-0.2373827,-0.2357453,0,0.1047435
13.13,0.07973676,0.08020496,1.855543,1.728153,-0.2373827,-0.2357439,0,0.1048035
13.14,0.09648216,0.09699932,1.814508,1.672295,-0.2373827,-0.2357452,0,0.1047628
13.15,0.1125571,0.1131351,1.762015,1.605499,-0.2373827,-0.2357443,0,0.1047976
13.16,0.127965,0.1284938,1.691403,1.528058,-0.2373827,-0.2357415,0,0.1048984
13.17,0.1425271,0.1430789,1.618392,1.442569,-0.2373827,-0.2357415,0,0.1049043
13.18,0.1561412,0.1567415,1.53419,1.348185,-0.2373827,-0.2357406,0,0.1049379
13.19,0.1687322,0.1693708,1.442527,1.245082,-0.2373827,-0.2357383,0,0.1050222
13.2,0.1801755,0.180893,1.329813,1.134159,-0.2373827,-0.2357355,0,0.1051281
13.21,0.1904066,0.1911939,1.218432,1.015415,-0.2373827,-0.2357309,0,0.1053003
13.22,0.1996197,0.2002082,1.101455,0.8898489,-0.2373827,-0.2357254,0,0.105506
13.23,0.2075174,0.2081336,0.96396,0.7632374,-0.2373827,-0.235729,0,0.1053937
13.24,0.2140309,0.2147407,0.8349922,0.6319562,-0.2373827,-0.2357301,0,0.105353
13.25,0.2192537,0.2199231,0.701228,0.4956735,-0.2373827,-0.2357275,0,0.1054442
13.26,0.2231452,0.2237664,0.5637333,0.357823,-0.2373827,-0.2357273,0,0.1054547
13.27,0.2255418,0.2262664,0.4091851,0.2193428,-0.2373827,-0.2357288,0,0.1054009
13.28,0.226539,0.2272728,0.2650289,0.0782574,-0.2373827,-0.2357261,0,0.1054954
13.29,0.2260954,0.2268567,0.1195404,-0.06269868,-0.2373827,-0.2357241,0,0.1055713
13.3,0.2242148,0.2250059,-0.02434935,-0.2029944,-0.2373827,-0.2357218,0,0.1056579
13.31,0.2210132,0.2217293,-0.183161,-0.3417829,-0.2422447,-0.2357193,-0.486207,0.1057545
13.32,0.2162891,0.2177592,-0.3243861,-0.4444271,-0.2373827,-0.238939,0.486207,0.1118742
13.33,0.2103528,0.2110005,-0.4632131,-0.6153346,-0.2373827,-0.2366905,0,0.1143716
13.34,0.2029995,0.2036628,-0.6142973,-0.7463864,-0.2373827,-0.235966,0,0.1127526
13.35,0.1944983,0.1951184,-0.7448639,-0.8666603,-0.2373827,-0.2357431,0,0.1108706
13.36,0.1848626,0.1854678,-0.872233,-0.9786907,-0.2373827,-0.235688,0,0.1092508
13.37,0.1741763,0.1747468,-0.992674,-1.08372,-0.2373827,-0.2356844,0,0.1080276
13.38,0.1622483,0.1630417,-1.120842,-1.181103,-0.2373827,-0.2356948,0,0.1071135
13.39,0.149279,0.1501792,-1.229559,-1.275052,-0.2373827,-0.2356981,0,0.1067601
13.4,0.1355081,0.1363122,-1.332147,-1.362549,-0.2373827,-0.2356983,0,0.1066487
13.41,0.1207754,0.1217066,-1.43287,-1.439212,-0.2373827,-0.2357028,0,0.1064481
13.42,0.1054948,0.106255,-1.515473,-1.508802,-0.2373827,-0.2357014,0,0.1064721
13.43,0.08960922,0.09032223,-1.589284,-1.565271,-0.2373827,-0.2357069,0,0.1062707
13.44,0.07320083,0.07391919,-1.653767,-1.610783,-0.2373827,-0.235712,0,0.1060738
13.45,0.05637185,0.05710574,-1.71159,-1.646078,-0.2373827,-0.2357152,0,0.1059465
13.46,0.03923539,0.03997576,-1.755023,-1.671118,-0.2373827,-0.2357167,0,0.1058794
13.47,0.02195092,0.02264187,-1.786999,-1.685578,-0.2373827,-0.2357176,0,0.1058417
13.48,0.004562887,0.005265113,-1.809382,-1.688359,-0.2373827,-0.2357199,0,0.1057532
13.49,-0.01284369,-0.012097,-1.817375,-1.680647,-0.2373827,-0.235721,0,0.1057073
13.5,-0.03017608,-0.0293717,-1.81631,-1.663101,-0.2373827,-0.2357202,0,0.1057324
13.51,-0.04716745,-0.04647348,-1.802454,-1.636048,-0.2373827,-0.2357177,0,0.1058225
13.52,-0.06375042,-0.06314366,-1.776873,-1.59654,-0.2373827,-0.23572,0,0.1057435
13.53,-0.07991392,-0.07928251,-1.739835,-1.545426,-0.2373827,-0.2357245,0,0.1055794
13.54,-0.09543848,-0.09488503,-1.69427,-1.485198,-0.2373827,-0.2357265,0,0.1054992
13.55,-0.1103563,-0.1097613,-1.638846,-1.41432,-0.2373827,-0.2357306,0,0.1053455
13.56,-0.1245065,-0.1239239,-1.565302,-1.335532,-0.2373827,-0.2357318,0,0.1052937
13.57,-0.1377357,-0.1372429,-1.489094,-1.248287,-0.2373827,-0.2357331,0,0.1052426
13.58,-0.1500959,-0.1495609,-1.405424,-1.151739,-0.2373827,-0.2357371,0,0.1050938
13.59,-0.1614016,-0.160917,-1.30177,-1.049031,-0.2373827,-0.2357382,0,0.1050461
13.6,-0.1716608,-0.1711619,-1.199715,-0.9390429,-0.2373827,-0.2357407,0,0.1049493
13.61,-0.1808329,-0.1802895,-1.091532,-0.8237221,-0.2422447,-0.2357418,-0.486207,0.1049017
13.62,-0.1887929,-0.1876685,-0.9772192,-0.6724769,-0.2373827,-0.2389597,0.486207,0.1110746
13.63,-0.1954865,-0.1951178,-0.8439879,-0.5857647,-0.2373827,-0.2367163,0,0.1133883
13.64,-0.2008798,-0.2006336,-0.7184842,-0.4616768,-0.2422447,-0.2359926,-0.486207,0.1117291
13.65,-0.2050042,-0.2040653,-0.5889834,-0.2951612,-0.2373827,-0.238994,0.486207,0.1157935
13.66,-0.207755,-0.2075087,-0.4434949,-0.1964324,-0.2373827,-0.236694,0,0.11653
13.67,-0.2091867,-0.2089667,-0.3070661,-0.06392954,-0.2373827,-0.235963,0,0.113775
13.68,-0.2092948,-0.2089738,-0.1701043,0.07463821,-0.2373827,-0.2357492,0,0.111029
13.69,-0.2081333,-0.2076679,-0.03047799,0.2116489,-0.2373827,-0.2356993,0,0.1089897
13.7,-0.2056081,-0.2051324,0.1200733,0.3442901,-0.2373827,-0.2356952,0,0.1076771
13.71,-0.2017297,-0.2012894,0.2543704,0.4740785,-0.2373827,-0.2357047,0,0.1067564
13.72,-0.1965575,-0.1961283,0.3865358,0.6010402,-0.2373827,-0.2357168,0,0.1060694
13.73,-0.1901928,-0.1897053,0.5184348,0.7239676,-0.2373827,-0.235727,0,0.1055815
13.74,-0.1826098,-0.1821317,0.6575281,0.8408961,-0.2373827,-0.2357324,0,0.1053207
13.75,-0.1738579,-0.1734041,0.7809002,0.9524914,-0.2373827,-0.2357367,0,0.1051297
13.76,-0.1641357,-0.1635648,0.8986766,1.058372,-0.2373827,-0.2357406,0,0.104968
13.77,-0.153164,-0.152812,1.020717,1.155304,-0.2373827,-0.2357391,0,0.1050063
13.78,-0.1413256,-0.1409096,1.126769,1.249036,-0.2373827,-0.2357461,0,0.1047539
13.79,-0.1285702,-0.1281704,1.22456,1.333548,-0.2373827,-0.2357482,0,0.1046637
13.8,-0.1151553,-0.1146102,1.31569,1.409932,-0.2373827,-0.2357502,0,0.1045814
13.81,-0.1008644,-0.1004702,1.406288,1.474771,-0.2373827,-0.2357464,0,0.1047098
13.82,-0.08598156,-0.08557791,1.479032,1.533309,-0.2373827,-0.2357495,0,0.1046053
13.83,-0.07062396,-0.07015614,1.542983,1.58207,-0.2373827,-0.235751,0,0.1045463
13.84,-0.05472764,-0.05435739,1.604536,1.619807,-0.2373827,-0.2357497,0,0.1045877
13.85,-0.03843105,-0.03813495,1.652233,1.649368,-0.2325201,-0.2357524,0.4862547,0.1044918
13.86,-0.02202279,-0.02220614,1.689537,1.638204,-0.2373827,-0.2325378,-0.4862547,0.09818295
13.87,-0.00548904,-0.004932378,1.71272,1.683507,-0.2373827,-0.2347801,0,0.09590594
13.88,0.01105459,0.01171316,1.717516,1.684857,-0.2373827,-0.2355037,0,0.09757006
13.89,0.027375,0.02812524,1.72098,1.668354,-0.2373827,-0.2357217,0,0.09963206
13.9,0.04345239,0.04420501,1.706591,1.638795,-0.2373827,-0.235772,0,0.1014358
13.91,0.05939789,0.05993238,1.697265,1.599457,-0.2373827,-0.2357729,0,0.1027683
13.92,0.07493842,0.07543165,1.670086,1.554965,-0.2373827,-0.2357696,0,0.103436
13.93,0.08994596,0.09047942,1.628251,1.502126,-0.2373827,-0.2357643,0,0.1038531
13.94,0.1043771,0.1049142,1.578955,1.439733,-0.2373827,-0.2357576,0,0.1041939
